Customer_ID,Customer_Name,Order_ID,Order_Date,Ship_Date,Ship_Mode,Segment,Country,City,State,Region,Product ID,Category,Sub Category,Product Name,Sales,Quantity,Discount,Profit,Profit margin,Discount amt,salesper unit,Profit margin
LS-17200,Luke Schmidt,CA-2014-141110,26-Nov-14,01-Dec-14,Standard Class,Corporate,United States,Fresno,California,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,4.32,3,0.2,1.512,756,0.864,1.44,35
LS-17200,Luke Schmidt,CA-2014-141110,26-Nov-14,01-Dec-14,Standard Class,Corporate,United States,Fresno,California,West,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,3,0,7.0218,No profit,0,4.98,47
LS-17200,Luke Schmidt,CA-2014-141110,26-Nov-14,01-Dec-14,Standard Class,Corporate,United States,Fresno,California,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,40.54,2,0,11.3512,No profit,0,20.27,28
LS-17200,Luke Schmidt,CA-2014-141110,26-Nov-14,01-Dec-14,Standard Class,Corporate,United States,Fresno,California,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,7.312,1,0.2,2.5592,1279.6,1.4624,7.312,35
JL-15175,James Lanier,US-2014-133949,31-Dec-14,31-Dec-14,Same Day,Home Office,United States,Reno,Nevada,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,475.944,7,0.2,59.493,29746.5,95.1888,67.992,12.5
CA-12310,Christine Abelman,US-2016-116365,03-Jan-16,08-Jan-16,Standard Class,Corporate,United States,San Antonio,Texas,Central,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,30.08,2,0.2,-5.264,-2632,6.016,15.04,-17.5
CA-12310,Christine Abelman,US-2016-116365,03-Jan-16,08-Jan-16,Standard Class,Corporate,United States,San Antonio,Texas,Central,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,3,0.2,-6.21,-3105,33.12,55.2,-3.75
CA-12310,Christine Abelman,US-2016-116365,03-Jan-16,08-Jan-16,Standard Class,Corporate,United States,San Antonio,Texas,Central,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,5,0.2,13.572,6786,36.192,36.192,7.5
CM-12160,Charles McCrossin,CA-2017-162936,18-Aug-17,22-Aug-17,Standard Class,Consumer,United States,New Bedford,Massachusetts,East,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10-Pack",23.18,2,0,7.6494,No profit,0,11.59,33
BT-11440,Bobby Trafton,CA-2014-151946,04-Jun-14,09-Jun-14,Standard Class,Consumer,United States,New York City,New York,East,FUR-FU-10002878,Furniture,Furnishings,Seth Thomas 14" Day-Date Wall Clock,56.96,2,0,21.0752,No profit,0,28.48,37
BT-11440,Bobby Trafton,CA-2014-151946,04-Jun-14,09-Jun-14,Standard Class,Consumer,United States,New York City,New York,East,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",15.56,4,0,4.0456,No profit,0,3.89,26
BT-11440,Bobby Trafton,CA-2014-151946,04-Jun-14,09-Jun-14,Standard Class,Consumer,United States,New York City,New York,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.568,2,0.2,-44.196,-22098,70.7136,176.784,-12.5
BT-11440,Bobby Trafton,CA-2014-151946,04-Jun-14,09-Jun-14,Standard Class,Consumer,United States,New York City,New York,East,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,13.96,2,0,6.7008,No profit,0,6.98,48
SE-20110,Sanjit Engle,CA-2017-123624,13-Nov-17,17-Nov-17,Second Class,Consumer,United States,Oxnard,California,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,82.95,5,0,29.0325,No profit,0,16.59,35
HG-14965,Henry Goldwyn,CA-2016-146437,28-Jan-16,01-Feb-16,Second Class,Corporate,United States,Los Angeles,California,West,OFF-AR-10000588,Office Supplies,Art,Newell 345,39.68,2,0,10.3168,No profit,0,19.84,26
PF-19165,Philip Fox,CA-2016-138233,09-Nov-16,14-Nov-16,Standard Class,Consumer,United States,Oakland,California,West,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97,3,0,177.5889,No profit,0,159.99,37
BD-11770,Bryan Davis,CA-2016-165918,10-Sep-16,14-Sep-16,Standard Class,Consumer,United States,Edmonds,Washington,West,OFF-LA-10003720,Office Supplies,Labels,Avery 487,7.38,2,0,3.4686,No profit,0,3.69,47
BD-11770,Bryan Davis,CA-2016-165918,10-Sep-16,14-Sep-16,Standard Class,Consumer,United States,Edmonds,Washington,West,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,14.256,3,0.2,4.455,2227.5,2.8512,4.752,31.25
BD-11770,Bryan Davis,CA-2016-165918,10-Sep-16,14-Sep-16,Standard Class,Consumer,United States,Edmonds,Washington,West,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,81.98,2,0,40.1702,No profit,0,40.99,49
BD-11770,Bryan Davis,CA-2016-165918,10-Sep-16,14-Sep-16,Standard Class,Consumer,United States,Edmonds,Washington,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,39.624,3,0.2,13.8684,6934.2,7.9248,13.208,35
BT-11395,Bill Tyler,CA-2017-117513,03-Mar-17,08-Mar-17,Standard Class,Corporate,United States,Los Angeles,California,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.672,7,0.2,-14.9877,-7493.85,79.9344,57.096,-3.75
EM-14095,Eudokia Martin,CA-2017-132437,08-Sep-17,13-Sep-17,Second Class,Corporate,United States,New York City,New York,East,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,65.12,4,0,16.9312,No profit,0,16.28,26
LC-17050,Liz Carlisle,US-2017-119319,06-Nov-17,09-Nov-17,Second Class,Consumer,United States,Dallas,Texas,Central,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",30.56,5,0.6,-19.864,-3310.666667,18.336,6.112,-65
FH-14275,Frank Hawley,CA-2017-104318,13-May-17,18-May-17,Standard Class,Corporate,United States,Franklin,Tennessee,South,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home-Office Series Surge Protectors,20.768,2,0.2,2.3364,1168.2,4.1536,10.384,11.25
CM-12235,Chris McAfee,US-2016-114230,27-Nov-16,01-Dec-16,Standard Class,Consumer,United States,Phoenix,Arizona,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,39.808,4,0.2,3.9808,1990.4,7.9616,9.952,10
FM-14380,Fred McMath,CA-2015-136147,13-Nov-15,18-Nov-15,Standard Class,Consumer,United States,Miami,Florida,South,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.104,6,0.7,-100.92,-14417.14286,84.7728,20.184,-83.33333333
FM-14380,Fred McMath,CA-2015-136147,13-Nov-15,18-Nov-15,Standard Class,Consumer,United States,Miami,Florida,South,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,111.96,5,0.2,-1.3995,-699.75,22.392,22.392,-1.25
HG-14965,Henry Goldwyn,CA-2015-156118,08-Dec-15,12-Dec-15,Standard Class,Corporate,United States,Colorado Springs,Colorado,West,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,15.696,3,0.2,5.1012,2550.6,3.1392,5.232,32.5
AG-10525,Andy Gerbode,CA-2015-164084,07-Sep-15,12-Sep-15,Standard Class,Corporate,United States,New York City,New York,East,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,70.26,3,0,18.9702,No profit,0,23.42,27
AG-10525,Andy Gerbode,CA-2015-164084,07-Sep-15,12-Sep-15,Standard Class,Corporate,United States,New York City,New York,East,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,90,5,0,16.2,No profit,0,18,18
AG-10525,Andy Gerbode,CA-2015-164084,07-Sep-15,12-Sep-15,Standard Class,Corporate,United States,New York City,New York,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1-2"" x 11"", Executive Red",6.096,2,0.2,2.0574,1028.7,1.2192,3.048,33.75
AG-10525,Andy Gerbode,CA-2015-164084,07-Sep-15,12-Sep-15,Standard Class,Corporate,United States,New York City,New York,East,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,481.176,2,0.4,-120.294,-30073.5,192.4704,240.588,-25
AG-10525,Andy Gerbode,CA-2015-164084,07-Sep-15,12-Sep-15,Standard Class,Corporate,United States,New York City,New York,East,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,7.24,4,0,2.3892,No profit,0,1.81,33
OT-18730,Olvera Toch,CA-2016-107783,28-Jul-16,29-Jul-16,First Class,Consumer,United States,Bethlehem,Pennsylvania,East,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",177.45,5,0.5,-78.078,-15615.6,88.725,35.49,-44
OT-18730,Olvera Toch,CA-2016-107783,28-Jul-16,29-Jul-16,First Class,Consumer,United States,Bethlehem,Pennsylvania,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,6,0.7,-913.176,-130453.7143,958.8348,228.294,-66.66666667
OT-18730,Olvera Toch,CA-2016-107783,28-Jul-16,29-Jul-16,First Class,Consumer,United States,Bethlehem,Pennsylvania,East,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2-Pk",9.48,3,0.2,0.711,355.5,1.896,3.16,7.5
SV-20365,Seth Vernon,CA-2017-159793,25-Aug-17,29-Aug-17,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-BO-10001798,Furniture,Bookcases,Bush Somerset Collection Bookcase,130.98,2,0.5,-89.0664,-17813.28,65.49,65.49,-68
JM-16195,Justin MacKendrick,CA-2014-160094,30-Apr-14,02-May-14,First Class,Consumer,United States,Louisville,Kentucky,South,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,174.95,5,0,45.487,No profit,0,34.99,26
JM-16195,Justin MacKendrick,CA-2014-160094,30-Apr-14,02-May-14,First Class,Consumer,United States,Louisville,Kentucky,South,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,826,5,0,214.76,No profit,0,165.2,26
HM-14980,Henry MacAllister,CA-2017-151281,27-Apr-17,02-May-17,Standard Class,Consumer,United States,Seattle,Washington,West,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,139.58,7,0,39.0824,No profit,0,19.94,28
PO-19180,Philisse Overcash,CA-2017-118346,23-Jul-17,24-Jul-17,First Class,Home Office,United States,Kenosha,Wisconsin,Central,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,399.95,5,0,143.982,No profit,0,79.99,36
KC-16675,Kimberly Carter,CA-2014-129819,13-Dec-14,15-Dec-14,Second Class,Corporate,United States,Henderson,Kentucky,South,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",12.39,3,0,5.8233,No profit,0,4.13,47
DB-13120,David Bremer,US-2017-148551,12-Jan-17,16-Jan-17,Standard Class,Corporate,United States,Dallas,Texas,Central,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,760.98,5,0.8,-1141.47,-142683.75,608.784,152.196,-150
SV-20935,Susan Vittorini,CA-2017-147767,02-Dec-17,02-Dec-17,Same Day,Consumer,United States,Peoria,Arizona,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,67.86,6,0.7,-45.24,-6462.857143,47.502,11.31,-66.66666667
NS-18640,Noel Staavos,CA-2015-108259,08-Nov-15,15-Nov-15,Standard Class,Corporate,United States,Jacksonville,North Carolina,South,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,31.504,11,0.2,11.814,5907,6.3008,2.864,37.5
NS-18640,Noel Staavos,CA-2015-108259,08-Nov-15,15-Nov-15,Standard Class,Corporate,United States,Jacksonville,North Carolina,South,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1-8 x 3 1-2, White",5.04,1,0.2,1.638,819,1.008,5.04,32.5
NS-18640,Noel Staavos,CA-2015-108259,08-Nov-15,15-Nov-15,Standard Class,Corporate,United States,Jacksonville,North Carolina,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,39.879,7,0.7,-29.2446,-4177.8,27.9153,5.697,-73.33333333
NS-18640,Noel Staavos,CA-2015-108259,08-Nov-15,15-Nov-15,Standard Class,Corporate,United States,Jacksonville,North Carolina,South,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,4.712,1,0.2,1.4136,706.8,0.9424,4.712,30
MH-17455,Mark Hamilton,CA-2016-113341,25-Nov-16,29-Nov-16,Standard Class,Consumer,United States,Los Angeles,California,West,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4-Carton",194.352,3,0.2,19.4352,9717.6,38.8704,64.784,10
RR-19525,Rick Reed,US-2015-131842,05-Dec-15,08-Dec-15,First Class,Corporate,United States,Nashville,Tennessee,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",97.424,2,0.2,10.9602,5480.1,19.4848,48.712,11.25
RH-19555,Ritsa Hightower,CA-2016-164574,29-Jul-16,03-Aug-16,Standard Class,Consumer,United States,Charlotte,North Carolina,South,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,704.76,5,0.2,26.4285,13214.25,140.952,140.952,3.75
RH-19555,Ritsa Hightower,CA-2016-164574,29-Jul-16,03-Aug-16,Standard Class,Consumer,United States,Charlotte,North Carolina,South,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",27.396,3,0.7,-20.0904,-2870.057143,19.1772,9.132,-73.33333333
RP-19390,Resi Pölking,CA-2014-142769,13-Sep-14,13-Sep-14,Same Day,Consumer,United States,Seattle,Washington,West,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,5.7,5,0,2.679,No profit,0,1.14,47
RP-19390,Resi Pölking,CA-2014-142769,13-Sep-14,13-Sep-14,Same Day,Consumer,United States,Seattle,Washington,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,14.19,3,0,5.5341,No profit,0,4.73,39
RP-19390,Resi Pölking,CA-2014-142769,13-Sep-14,13-Sep-14,Same Day,Consumer,United States,Seattle,Washington,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2,0,2.19,No profit,0,3.65,30
RP-19390,Resi Pölking,CA-2014-142769,13-Sep-14,13-Sep-14,Same Day,Consumer,United States,Seattle,Washington,West,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,199.98,2,0,75.9924,No profit,0,99.99,38
RP-19390,Resi Pölking,CA-2014-142769,13-Sep-14,13-Sep-14,Same Day,Consumer,United States,Seattle,Washington,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,144.96,4,0,60.8832,No profit,0,36.24,42
RP-19390,Resi Pölking,CA-2014-142769,13-Sep-14,13-Sep-14,Same Day,Consumer,United States,Seattle,Washington,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,118,2,0,20.06,No profit,0,59,17
RP-19390,Resi Pölking,CA-2014-142769,13-Sep-14,13-Sep-14,Same Day,Consumer,United States,Seattle,Washington,West,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,48.94,1,0,24.47,No profit,0,48.94,50
RP-19390,Resi Pölking,CA-2014-142769,13-Sep-14,13-Sep-14,Same Day,Consumer,United States,Seattle,Washington,West,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",22.66,2,0,9.7438,No profit,0,11.33,43
KB-16600,Ken Brennan,CA-2016-168361,21-Jun-16,25-Jun-16,Standard Class,Corporate,United States,Chicago,Illinois,Central,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,0.836,1,0.8,-1.3376,-167.2,0.6688,0.836,-160
MH-17620,Matt Hagelstein,CA-2016-153185,03-Sep-16,08-Sep-16,Standard Class,Corporate,United States,Cincinnati,Ohio,East,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3-4 x 5 Forms per Page, 400 Sets per Book",30.96,6,0.2,11.223,5611.5,6.192,5.16,36.25
HZ-14950,Henia Zydlo,CA-2017-124765,25-Nov-17,30-Nov-17,Standard Class,Consumer,United States,Fort Lauderdale,Florida,South,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,723.92,5,0.2,-81.441,-40720.5,144.784,144.784,-11.25
JG-15160,James Galang,CA-2015-131856,12-May-15,17-May-15,Standard Class,Consumer,United States,Houston,Texas,Central,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,21.968,4,0.6,-15.9268,-2654.466667,13.1808,5.492,-72.5
JG-15160,James Galang,CA-2015-131856,12-May-15,17-May-15,Standard Class,Consumer,United States,Houston,Texas,Central,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,619.152,6,0.2,69.6546,34827.3,123.8304,103.192,11.25
JG-15160,James Galang,CA-2015-131856,12-May-15,17-May-15,Standard Class,Consumer,United States,Houston,Texas,Central,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,127.904,7,0.2,41.5688,20784.4,25.5808,18.272,32.5
AB-10165,Alan Barnes,CA-2017-126634,30-Mar-17,01-Apr-17,Second Class,Consumer,United States,Lakewood,California,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,94.2,5,0,39.564,No profit,0,18.84,42
HJ-14875,Heather Jas,CA-2016-118500,17-Nov-16,18-Nov-16,First Class,Home Office,United States,San Francisco,California,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,49.5,5,0,13.365,No profit,0,9.9,27
CJ-11875,Carl Jackson,CA-2016-163951,30-Dec-16,02-Jan-17,First Class,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AR-10004269,Office Supplies,Art,Newell 31,16.52,5,0.2,1.652,826,3.304,3.304,10
ED-13885,Emily Ducich,CA-2016-149916,22-Dec-16,24-Dec-16,Second Class,Home Office,United States,Seattle,Washington,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,55.36,4,0.2,19.376,9688,11.072,13.84,35
ED-13885,Emily Ducich,CA-2016-149916,22-Dec-16,24-Dec-16,Second Class,Home Office,United States,Seattle,Washington,West,TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,11.56,1,0.2,3.757,1878.5,2.312,11.56,32.5
AI-10855,Arianne Irving,CA-2015-158918,20-Dec-15,25-Dec-15,Second Class,Consumer,United States,Los Angeles,California,West,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,17.12,4,0,7.704,No profit,0,4.28,45
KB-16315,Karl Braun,US-2014-159611,27-Dec-14,01-Jan-15,Second Class,Consumer,United States,Cleveland,Ohio,East,FUR-FU-10004904,Furniture,Furnishings,Eldon "L" Workstation Diamond Chairmat,182.352,3,0.2,-18.2352,-9117.6,36.4704,60.784,-10
KB-16315,Karl Braun,US-2014-159611,27-Dec-14,01-Jan-15,Second Class,Consumer,United States,Cleveland,Ohio,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,118.16,2,0.2,-25.109,-12554.5,23.632,59.08,-21.25
JS-16030,Joy Smith,CA-2017-163265,16-Feb-17,21-Feb-17,Standard Class,Consumer,United States,Decatur,Illinois,Central,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800-Box",18.368,2,0.2,6.1992,3099.6,3.6736,9.184,33.75
JS-16030,Joy Smith,CA-2017-163265,16-Feb-17,21-Feb-17,Standard Class,Consumer,United States,Decatur,Illinois,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794,-2859.8,180.1674,200.186,-1.428571429
JS-16030,Joy Smith,CA-2017-163265,16-Feb-17,21-Feb-17,Standard Class,Consumer,United States,Decatur,Illinois,Central,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",50.352,3,0.2,-8.1822,-4091.1,10.0704,16.784,-16.25
JS-16030,Joy Smith,CA-2017-163265,16-Feb-17,21-Feb-17,Standard Class,Consumer,United States,Decatur,Illinois,Central,OFF-AR-10004078,Office Supplies,Art,Newell 312,28.032,6,0.2,3.504,1752,5.6064,4.672,12.5
JS-16030,Joy Smith,CA-2017-163265,16-Feb-17,21-Feb-17,Standard Class,Consumer,United States,Decatur,Illinois,Central,FUR-FU-10004270,Furniture,Furnishings,Executive Impressions 13" Clairmont Wall Clock,7.692,1,0.6,-3.6537,-608.95,4.6152,7.692,-47.5
PO-18850,Patrick O'Brill,CA-2017-141705,24-Oct-17,26-Oct-17,First Class,Consumer,United States,Mansfield,Texas,Central,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,517.405,5,0.3,-81.3065,-27102.16667,155.2215,103.481,-15.71428571
RD-19810,Ross DeVincentis,CA-2016-112739,02-Sep-16,07-Sep-16,Second Class,Home Office,United States,Houston,Texas,Central,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1-2"" X 11""",8.608,8,0.8,-13.3424,-1667.8,6.8864,1.076,-155
RD-19810,Ross DeVincentis,CA-2016-112739,02-Sep-16,07-Sep-16,Second Class,Home Office,United States,Houston,Texas,Central,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,159.56,5,0.2,33.9065,16953.25,31.912,31.912,21.25
JD-15895,Jonathan Doherty,CA-2016-143805,01-Dec-16,03-Dec-16,Second Class,Corporate,United States,Richmond,Virginia,South,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2104.55,7,0,694.5015,No profit,0,300.65,33
JD-15895,Jonathan Doherty,CA-2016-143805,01-Dec-16,03-Dec-16,Second Class,Corporate,United States,Richmond,Virginia,South,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,40.7,5,0,11.803,No profit,0,8.14,29
SR-20740,Steven Roelle,CA-2014-133634,05-Nov-14,10-Nov-14,Standard Class,Home Office,United States,Arlington,Virginia,South,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3-Pack,47.79,3,0,16.2486,No profit,0,15.93,34
TZ-21580,Tracy Zic,CA-2017-101665,25-Nov-17,01-Dec-17,Standard Class,Consumer,United States,San Francisco,California,West,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,5.16,2,0,1.3416,No profit,0,2.58,26
TN-21040,Tanja Norvell,CA-2016-155446,16-Dec-16,23-Dec-16,Standard Class,Home Office,United States,San Diego,California,West,TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,21.21,7,0,4.4541,No profit,0,3.03,21
PW-19030,Pauline Webber,CA-2017-137323,14-Nov-17,18-Nov-17,Second Class,Corporate,United States,Watertown,New York,East,OFF-ST-10003996,Office Supplies,Storage,"Letter-Legal File Tote with Clear Snap-On Lid, Black Granite",96.36,6,0,25.0536,No profit,0,16.06,26
AH-10075,Adam Hart,CA-2016-144015,26-Jun-16,26-Jun-16,Same Day,Corporate,United States,Los Angeles,California,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,231.72,2,0,11.586,No profit,0,115.86,5
AH-10075,Adam Hart,CA-2016-144015,26-Jun-16,26-Jun-16,Same Day,Corporate,United States,Los Angeles,California,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,17.9,5,0,8.95,No profit,0,3.58,50
AH-10075,Adam Hart,CA-2016-144015,26-Jun-16,26-Jun-16,Same Day,Corporate,United States,Los Angeles,California,West,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾? x 11?",12.48,2,0,5.616,No profit,0,6.24,45
AY-10555,Andy Yotov,CA-2014-101427,26-Dec-14,30-Dec-14,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",8.016,3,0.2,1.1022,551.1,1.6032,2.672,13.75
SP-20650,Stephanie Phelps,CA-2016-136770,14-Aug-16,18-Aug-16,Standard Class,Corporate,United States,Akron,Ohio,East,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,259.896,2,0.4,-56.3108,-14077.7,103.9584,129.948,-21.66666667
SP-20650,Stephanie Phelps,CA-2016-136770,14-Aug-16,18-Aug-16,Standard Class,Corporate,United States,Akron,Ohio,East,TEC-PH-10001530,Technology,Phones,Plantronics Voyager Pro Legend,247.188,2,0.4,-49.4376,-12359.4,98.8752,123.594,-20
SP-20650,Stephanie Phelps,CA-2016-136770,14-Aug-16,18-Aug-16,Standard Class,Corporate,United States,Akron,Ohio,East,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,279.96,5,0.2,48.993,24496.5,55.992,55.992,17.5
ED-13885,Emily Ducich,CA-2016-118311,24-Oct-16,28-Oct-16,Standard Class,Home Office,United States,San Francisco,California,West,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,450,5,0,162,No profit,0,90,36
CR-12625,Corey Roper,US-2014-112795,23-Aug-14,28-Aug-14,Second Class,Home Office,United States,Grand Rapids,Michigan,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,19.44,3,0,9.5256,No profit,0,6.48,49
CS-12400,Christopher Schild,CA-2017-127096,15-Sep-17,17-Sep-17,Second Class,Home Office,United States,San Francisco,California,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,300.904,1,0.2,11.2839,5641.95,60.1808,300.904,3.75
TS-21205,Thomas Seio,CA-2017-119284,15-Jun-17,20-Jun-17,Standard Class,Corporate,United States,Nashville,Tennessee,South,TEC-PH-10001051,Technology,Phones,HTC One,239.976,3,0.2,26.9973,13498.65,47.9952,79.992,11.25
TS-21205,Thomas Seio,CA-2017-119284,15-Jun-17,20-Jun-17,Standard Class,Corporate,United States,Nashville,Tennessee,South,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,31.168,4,0.2,9.3504,4675.2,6.2336,7.792,30
TS-21205,Thomas Seio,CA-2017-119284,15-Jun-17,20-Jun-17,Standard Class,Corporate,United States,Nashville,Tennessee,South,FUR-TA-10004152,Furniture,Tables,Barricks 18" x 48" Non-Folding Utility Table with Bottom Storage Shelf,120.96,2,0.4,-28.224,-7056,48.384,60.48,-23.33333333
